factor,ICIR,is_timeseries
f_农产品_hurst_signal_short_div_ma5,0.08040312678347943,False
f_化工_f_relative_rsi_diff_x_pv_oi_momentum,0.08037099736384799,False
f_化工_hurst_signal_long_x_pv_oi_vol_ratio,0.08013779444817748,False
f_化工_f_relative_rsi_diff_x_wad_valid,0.08013756122132681,False
f_化工_f_relative_rsi_diff_x_pv_oi_vol_ratio,0.07808562495095926,False
f_有色_hurst_signal_long_div_vol_wsr,0.07779003051406483,False
f_黑色_hurst_signal_long_logx_hurst_signal_long,0.07718759122246348,False
f_化工_f_relative_rsi_diff_x_pv_oi_efficiency,0.07654696301522582,False
f_有色_hurst_signal_short_x_pv_oi_efficiency,0.0762701773436035,False
f_有色_hurst_signal_short_x_hurst_strength,0.07607691906618014,False
f_化工_f_relative_rsi_diff_div_hurst_value,0.07604454061215339,False
f_有色_hurst_signal_long_x_pv_oi_efficiency,0.07575419901366563,False
f_有色_f_relative_rsi_diff_div_kc_width,-0.07585477418820932,False
f_有色_f_relative_rsi_diff_div_pv_skew_ma5,-0.07685390756244002,False
f_黑色_hurst_signal_long_x_hurst_signal_long,-0.07718759122246348,False
f_黑色_hurst_signal_long_sq,-0.07718759122246348,False
f_黑色_hurst_signal_long_cube,-0.07718759122246348,False
f_黑色_hurst_signal_long_div_vol_chg_dispersion,-0.07718759122246348,False
f_黑色_hurst_signal_long_logx_volatility_10_dispersion,-0.07718759122246348,False
f_黑色_hurst_signal_long_div_wad_valid,-0.07718759122246348,False
f_黑色_hurst_signal_long_logx_wad_valid,-0.07718759122246348,False
f_黑色_hurst_signal_long_x_volatility_10_dispersion,-0.07718759122246349,False
