factor,ICIR,is_timeseries
f_g_f_relative_rsi_diff_rank_x_f_wsr_lroc_10d_ts_z_rank,0.00556763894671138,False
f_g_f_relative_rsi_diff_rank_x_f_wsr_lroc_20d_ts_z_rank,0.0060043021597781165,False
f_g_bias_diff_vol_norm,-0.012851262609135003,False
f_g_f_relative_rsi_diff_vol_norm,0.024834268133879858,False
f_g_f_relative_rsi_diff_raw_x_volnorm,-0.019950525956936634,False
f_g_hurst_signal_long_vol_norm,-0.03871786356580208,False
f_g_hurst_signal_long_raw_x_volnorm,-0.0374198630743916,False
f_g_hurst_signal_short_vol_norm,-0.021023484062819064,False
f_g_hurst_signal_short_raw_x_volnorm,-0.015125071127436805,False
f_g_hurst_strength_vol_norm,0.0895491566223814,False
f_g_hurst_strength_raw_x_volnorm,0.01777771062137719,False
f_g_hurst_value_vol_norm,-0.09925052092635771,False
f_g_hurst_value_raw_x_volnorm,-0.005638354925188742,False
f_g_kc_width_vol_norm,-0.007561241223396086,False
f_g_kc_width_raw_x_volnorm,0.029211073962988804,False
f_g_ma5_vol_norm,-0.0944486917873084,False
f_g_ma5_raw_x_volnorm,0.04904142350404669,False
f_g_mfi_index_vol_norm,0.05617086994086625,False
f_g_mfi_index_raw_x_volnorm,0.018981423784959445,False
f_g_momentum_5_vol_norm,-0.008106354810214086,False
f_农产品_bias_diff_div_bias_diff,-0.049947480562369674,False
f_农产品_bias_diff_x_f_relative_rsi_diff,0.01648360514618654,False
f_农产品_bias_diff_logx_f_relative_rsi_diff,-0.016636139278929207,False
f_农产品_bias_diff_x_hurst_strength,-0.03785075194577673,False
f_农产品_bias_diff_cube,0.04807842550287773,False
f_农产品_bias_diff_div_f_relative_rsi_diff,-0.006252273300456427,False
f_农产品_bias_diff_x_hurst_signal_long,0.018103363616850932,False
f_农产品_bias_diff_x_hurst_signal_short,0.013021399571543996,False
f_农产品_f_relative_rsi_diff_sq,-0.0024033889984477236,False
f_农产品_bias_diff_rank_x_bias_diff_rank,-0.05144958152955855,False
f_农产品_bias_diff_rank_x_f_relative_rsi_diff_rank,-0.022402035103020367,False
f_农产品_bias_diff_rank_x_hurst_signal_long_rank,-0.04057619239147454,False
f_农产品_bias_diff_rank_x_hurst_signal_short_rank,-0.023786919402678238,False
f_农产品_bias_diff_rank_x_hurst_strength_rank,-0.049418162621487245,False
f_农产品_bias_diff_rank_x_hurst_value_rank,-0.04742155573777734,False
f_农产品_bias_diff_rank_x_kc_width_rank,-0.01116282292944939,False
f_农产品_bias_diff_rank_x_ma5_rank,-0.04994299672934481,False
f_农产品_bias_diff_rank_x_mfi_index_rank,-0.04179181590955073,False
f_农产品_bias_diff_rank_x_momentum_5_rank,-0.052775920009004273,False
f_农产品_bias_diff_rank_x_oi_chg_rank,-0.028283454366673212,False
f_农产品_bias_diff_rank_x_pv_oi_efficiency_rank,0.023653612358274182,False
f_农产品_bias_diff_rank_x_pv_oi_momentum_rank,0.0016722732019209337,False
f_农产品_bias_diff_rank_x_pv_oi_vol_ratio_rank,-0.04454762607126071,False
f_农产品_bias_diff_rank_x_pv_skew_ma5_rank,0.005195741814558744,False
f_农产品_bias_diff_rank_x_pv_wad_rank,-0.015943601500274317,False
f_农产品_bias_diff_rank_x_v_skew_ma5_rank,-0.03510660831912472,False
f_农产品_bias_diff_rank_x_vol_wsr_rank,0.016698679825183783,False
f_农产品_bias_diff_rank_x_wad_rank,-0.03365563424687664,False
f_农产品_bias_diff_vol_norm,-0.04731398105918263,False
f_农产品_f_relative_rsi_diff_vol_norm,0.002718574714953912,False
f_农产品_f_relative_rsi_diff_raw_x_volnorm,0.0006948398462776051,False
f_农产品_hurst_signal_long_vol_norm,-0.07300451754827861,False
f_农产品_hurst_signal_long_raw_x_volnorm,-0.06972703755785768,False
f_农产品_hurst_signal_short_vol_norm,0.009820900649249707,False
f_农产品_hurst_signal_short_raw_x_volnorm,0.003257227657832,False
f_农产品_hurst_strength_vol_norm,0.027735095834729138,False
f_农产品_hurst_strength_raw_x_volnorm,-0.11461764483472177,False
f_农产品_hurst_value_vol_norm,-0.06068536887789107,False
f_农产品_kc_width_vol_norm,-0.001331030731903699,False
